timestamp,id,type,x,y,theta
1657100482.1,2470283,VEHICLE,419533.27666732,4732687.5524777,-0.444479256868362
1657100482.2,2470283,VEHICLE,419533.891559173,4732687.32703398,-0.428579568862915
1657100482.3,2470283,VEHICLE,419534.533757829,4732687.11566586,-0.408251971006393
1657100482.4,2470283,VEHICLE,419535.166358297,4732686.88848375,-0.405577659606934
1657100482.5,2470283,VEHICLE,419535.811288698,4732686.68238323,-0.384801268577576
1657100482.6,2470283,VEHICLE,419536.475470079,4732686.50430888,-0.360636651515961
1657100482.7,2470283,VEHICLE,419537.137203473,4732686.31416654,-0.336798042058945
1657100482.8,2470283,VEHICLE,419537.796936744,4732686.15974775,-0.315664172172546
1657100482.9,2470283,VEHICLE,419538.439686229,4732686.01759196,-0.276965826749802
1657100483.0,2470283,VEHICLE,419539.070264311,4732685.90217878,-0.249790489673615
1657100483.1,2470283,VEHICLE,419539.693134072,4732685.77287898,-0.227612733840942
1657100483.2,2470283,VEHICLE,419540.330015007,4732685.65493602,-0.210537433624268
1657100483.3,2470283,VEHICLE,419540.979417448,4732685.55394887,-0.182114109396935
1657100483.4,2470283,VEHICLE,419541.629829008,4732685.45434995,-0.170293852686882
1657100483.5,2470283,VEHICLE,419542.317304976,4732685.35638656,-0.160719349980354
1657100483.6,2470283,VEHICLE,419543.005612831,4732685.24976572,-0.170889019966125
1657100483.7,2470283,VEHICLE,419543.686312766,4732685.18943681,-0.162942469120026
1657100483.8,2470283,VEHICLE,419544.355579812,4732685.13310742,-0.143409535288811
1657100483.9,2470283,VEHICLE,419545.064956429,4732685.11505597,-0.110035941004753
1657100484.0,2470283,VEHICLE,419545.762283442,4732685.09678599,-0.0866097807884216
1657100484.1,2470283,VEHICLE,419546.492450384,4732685.12525398,-0.0403062961995602
1657100484.2,2470283,VEHICLE,419547.244619149,4732685.14068702,-0.0161612201482058
1657100484.3,2470283,VEHICLE,419547.977360121,4732685.16988367,-0.0026607830077409
1657100484.4,2470283,VEHICLE,419548.675331472,4732685.20191915,0.0222532022744417
1657100484.5,2470283,VEHICLE,419549.381900068,4732685.27381864,0.0444859564304352
1657100484.6,2470283,VEHICLE,419550.106898702,4732685.32167513,0.0617916435003281
1657100484.7,2470283,VEHICLE,419550.851018348,4732685.42347241,0.0917645245790482
1657100484.8,2470283,VEHICLE,419551.617063204,4732685.53006269,0.112528756260872
1657100484.9,2470283,VEHICLE,419552.381157444,4732685.63389452,0.135495662689209
1657100485.0,2470283,VEHICLE,419553.121015915,4732685.75810374,0.158808469772339
1657100485.1,2470283,VEHICLE,419553.885454959,4732685.88477383,0.184174254536629
1657100485.2,2470283,VEHICLE,419554.650752232,4732686.02283006,0.212712213397026
1657100485.3,2470283,VEHICLE,419555.418951776,4732686.18668782,0.235840901732445
1657100485.4,2470283,VEHICLE,419556.199284237,4732686.36333518,0.254417955875397
1657100485.5,2470283,VEHICLE,419556.979004769,4732686.55349059,0.263626158237457
1657100485.6,2470283,VEHICLE,419557.784298567,4732686.76202418,0.268260210752487
1657100485.7,2470283,VEHICLE,419558.572848352,4732686.98097064,0.279219001531601
1657100485.8,2470283,VEHICLE,419559.38820251,4732687.22421813,0.289192199707031
1657100485.9,2470283,VEHICLE,419560.182479539,4732687.47141245,0.298364192247391
1657100486.0,2470283,VEHICLE,419561.000937235,4732687.74653177,0.314400255680084
1657100486.1,2470283,VEHICLE,419561.796525701,4732688.02673404,0.353366583585739
1657100486.2,2470283,VEHICLE,419562.590664495,4732688.37677828,0.388460576534271
1657100486.3,2470283,VEHICLE,419563.389648114,4732688.72818575,0.430609226226807
1657100486.4,2470283,VEHICLE,419564.20189285,4732689.07278844,0.467530816793442
1657100486.5,2470283,VEHICLE,419565.045412877,4732689.39251298,0.504075825214386
1657100486.6,2470283,VEHICLE,419565.859777463,4732689.75356017,0.515929102897644
1657100486.7,2470283,VEHICLE,419566.681318359,4732690.08432443,0.51948344707489
1657100486.8,2470283,VEHICLE,419567.490794197,4732690.4210731,0.528639256954193
1657100486.9,2470283,VEHICLE,419568.310391263,4732690.74019422,0.445727050304413
1657100487.0,2470283,VEHICLE,419569.168151357,4732691.07756663,0.448119223117828
1657100487.1,2470283,VEHICLE,419570.001950985,4732691.41852037,0.447891652584076
1657100487.2,2470283,VEHICLE,419570.860840194,4732691.75451816,0.420306593179703
1657100487.3,2470283,VEHICLE,419571.726409596,4732692.09890454,0.417612701654434
1657100487.4,2470283,VEHICLE,419572.582198314,4732692.43610184,0.421358048915863
1657100487.5,2470283,VEHICLE,419573.444523516,4732692.77317111,0.417628884315491
1657100487.6,2470283,VEHICLE,419574.317353502,4732693.10884357,0.417635858058929
1657100487.7,2470283,VEHICLE,419575.193504288,4732693.44255242,0.418599456548691
